,text,labels
362,"Preberite še <p/> Ljubljana, 14. junija (STA) – Potem ko je ob uvedbi stečaja Aha Mure brez dela ostala množica ljudi in je stopnja brezposelnosti v Pomurju presegla 20 odstotkov, se na tamkajšnjem širšem trgu dela poleti vendarle obeta napredek. Delodajalci v severovzhodni Sloveniji namreč napovedujejo pozitiven zaposlitveni utrip. Največ priložnosti bo v avtomobilski industriji. Direktorica prodaje pri [ … ] <p/> Ljubljana, 14. junija (STA) – Organi, ki nadzorujejo delo in zaposlovanje na črno, so imeli lani veliko dela. Nadzor so zaostrili, pri tem pa ugotovili več kršitev, je razvidno iz poročila komisije za odkrivanje in preprečevanje dela in zaposlovanja na črno. V boju s tem pojavom bo v prihodnje pomemben nov zakon o delu na [ … ] <p/> Ljubljana, 14. junija (STA) – Gospodarstvo se boji, da bodo politične stranke, ki bodo čez mesec dni nastopile na predčasnih parlamentarnih volitvah, vnovič obljubljale nemogoče, po volitvah pa sprejemale kompromise, samo da bi prišle na oblast. Zato jih poziva, naj v predvolilni kampanji ne sadijo rožic. Na Gospodarski zbornici Slovenije (GZS) ne dvomijo, da bodo [ … ]",List of Summaries/Excerpts
628,"Avstrijska veleposlanica obiskala Občino Jesenice <p/> V petek, 31. marca, je Občino Jesenice obiskala veleposlanica Republike Avstrije, njena ekscelenca ga. Mag. Sigrid Berka. Župan Občine Jesenice, g. Tomaž Tom Mencinger je veleposlanici predstavil občino Jesenice, predvsem z vidika gospodarstva, kulture, športa in zdravstva. Pogovori so se nadaljevali tudi glede begunske krize, ob čemer je veleposlanica izrazila svoje priznanje, da kljub velikemu številu beguncev, ki so bili prepeljani preko Jesenic naprej v Avstrijo, situacija ni povzročila problemov v lokalnem okolju. Obisk veleposlanice se je nadaljeval z obiskom Stare Save in ogledom Kolperna, Kasarne in Gornjesavskega muzeja. <p/> Prebrano 1787 krat Nazadnje urejano na ponedeljek, 03 april 2017 12:15",News/Reporting
9,"Meliso dodajajo čajem in pripravkom proti melanholiji, nemiru, migreni in za krepitev duha. Deluje tudi proti virusu herpesa na ustnicah. Priskrbi vesele sanje <p/> Meliso (Melissa oficinalis) v zdravilstvu uporabljajo že več kot dve tisočletji. Z njo so zdravili srčne in želodčne težave ter hvalili njen dobrodejni učinek na prebavni trakt. Na splošno je veljalo, da spodbuja prebavo, krepi srce, živce in duha, prežene strah in tesnobo ter priskrbi vesele sanje. <p/> Odpravlja zmedenost <p/> Tako tradicionalna kot racionalna oz. znanstvena medicina danes svetujeta uporabo melisinih pripravkov pri melanholiji, napetosti, nemiru in zmedenosti. Delovanje melise opisujejo kot sedativno in pomirjevalno. Izkaže se zlasti za pomirjanje pri živčnih obolenjih, pri migreni in živčnih srčnih težavah. <p/> Lajša prebavo <p/> S čajem in drugi pripravki iz melise zdravimo prebavne motnje, denimo lažje želodčne krče, zaprtje in pomanjkanje apetita. Čaj pripravimo v obliki poparka: dve čajni žlički mešanice prelijemo s skodelico vrele vode, pokrijemo in po desetih minutah odcedimo. Pijemo ga večkrat na dan. Najboljši je čaj iz svežih listov, zato izkoristimo poletni čas, ko jih imamo na domačem vrtu na voljo v izobilju. Ta čaj v nasprotju z metinim (Metha pipperita), lahko brez skrbi pijemo brez prestanka dalj časa, saj ne povzroča nobenih nezaželenih učinkov. <p/> Za otroke, starejše in nosečnice <p/> Zelo zdrav in tudi okusen je za otroke in starejše osebe. Pomaga tudi pri bruhanju nosečnic ter ugodno vpliva na bolečo ali šibko menstruacijo. <p/> Proti herpesu <p/> Zunanja uporaba melisinih pripravkov se priporoča pri herpesu na ustnicah. Melisa ima to moč, da uničuje herpes in druge vrste virusov, zavira vnetja in uničuje mikrobe. <p/> Čaj za pozabljive <p/> Če neprestano nekaj pozabljamo, predlagam da si spomin okrepimo s čajno mešanico iz melise in rožmarina (Rosmarinus officinalis): žličko melise in žličko rožmarinovih cvetov poparimo s pol litra vode, pokrijemo in pustimo stati deset minut. Zdravilna kura naj traja tri mesece - in sicer pijemo čaj deset dni v mesecu trikrat na dan po eno skodelico. <p/> Melisina kopel <p/> Za melisino kopel, ki pomirja in preganja melanholijo, si pripravimo poparek iz dveh prgišč melise, ki jo poparimo z litrom vode, pokrijemo in pustimo stati petnajst minut. Poparek precedimo in dodamo vodi za kopel. / vir:njenasi /",Promotion of a Product
118,"človek, si bral Of mice and man (men? )? No, tam en tip rad crklja vse kar je mičkeno in kjut in jih po nesreči ubije Predvsem zajčke. Čeprav, če pomislim na playboy zajčice … niso ravno mičkene pa kjut. Vsaj ena stvar na njih je velika <p/> nichiren … jaz se tudi znam razpizdit … samo pri meni je še višina potem <p/> Šuši, bless you, sem mislila, da ste korektne ženske izumrle. Ubogim zasedenim kljusetom, such as me, vračaš upanje v žensko vrsto. Pa tudi s teorijo o nebogljenosti se moram v popolnosti strinjati. Pa še to, če mi še katera meter-čvap ženska prijavi, da bi bila “ rada tako visoka kot ti ” jo sunem nekam where the sun don ’ t shine. Tko. <p/> Ja, jaaa – sej punce vedno težijo, da bi bile drugaćne kot so – ene bi daljše noge, ene bi večje oprsje, druge bi manj kil. <p/> Velikokrat gre samo za fišing za komplimenti <p/> kadar pa ne gre, pa naj grejo vse nekam! Važen je nastop in dobra samopodoba – vse ste perfektne, (še zlasti pa moja punca! ), ampak tudi ostale – in Šuši, ti tudi včasih projiciraš neko čudno samopodobo! (saj ne mislim nič hudega, ampak s tabo ni nič narobe, pa tudi kljuse nisi! ) <p/> @ Ace – nebogljenost? Absolutno, pa otroška naivnost in sploh vsi “ umazani ” fetiši – ampak a to potem pomeni, da morate višje ženske najti kak drug fetiš, recimo odločnih šefic ali pa učiteljic, manekenk, dolgonogih tajnic … . (mislim, da vam ni hudega) – ampak predvsem bi bile pa majhne rade visoke in visoke majhne – bodmo zadovoljni s sabo, pa bo! (Tamale ne bi bile samo visoke rade, ampak tudi zasedene) <p/> heh, jst se pa prou palim na visoke tipe.sama pa meter in čevap in vesela sem, da je tako, k se ne rabim sklanjat k grem pod rampo, me ne boli hrbtenička k delam, pa tko naprej.kr nekej prednosti, poleg te, da so visokim tipom všeč male ženske <p/> tejkla … vidiš, to ni fer, spljoh! Mene vse boli, z glavo se butam na avtobusu in povsod drugje. Tipe pa občasno gledam dol, da me spet vrat boli. Je pa res, da ko končno pride mimo kak dovolj visok, sem pa še bolj hvaležna <p/> Nekdaj sem mislila, da je meter 69 normalna velikost za žensko. Potem sem z grozo ugotovila, da sem gianormous (giant+enormous) womzilla (woman+godzilla) v primerjavi s primerki z ulice (no disrespect). Od takrat se borim z dvojnostjo med stereotipom o lepih visokih ženskah in realnim stanjem, kjer moška rasa preferira petit žepne venere. Tako da ja – imate vse prednosti nizke rasti plus občudovanje in poželenje moških. Sol na rano tejkla, sol na rano Buksi – se strinjam, da si vedno želimo tisto, česar nimamo. Človek bi mislil, da se bomo tako ženske kot tipi bolj zavedali absurda te situacije.",Forum
304,"Perpignan 2012, Arne Hodalič (ponovitev) <p/> Spoštovani! <p/> Po poletnih počitnicah smo spet nazaj. <p/> Tokrat bomo fotografsko sezono odprli s tradicionalnim pregledom festivala fotografije v Perpignanu in Arlesu. Seveda bo z nami tudi vsakoletni udeleženec festivala Arne Hodalič. Predstavil bo nekaj zanimivih avtorjev, ki tam razstavljajo svoja dela, ter obenem pokomentiral letošnje globalne trende v fotografiji.",Invitation
472,"Polono Požgan Štorman, sicer diplomirano politologinjo in diplomirano zgodovinarko, večina pozna kot voditeljico jutranjega programa na Radiu Center. Na radiu dela že 16 let. Vzljubila ga je na začetku študentskih let, ko je začela delati na Mariborskem radiu Študent. »Vse, kar je bilo povezano z govorom in komunikacijo, me je tako navdihovalo, da sem se odločila, da postane radio del mojega življenja. In je tudi postal,« razlaga Polona in nadaljuje: »V vseh teh letih nisem nikoli pomislila na to, da se ob petih zjutraj peljem v službo. Delo na radiu je užitek. Dobra družba, dobra glasba, smeh, divjanje po studiu že navsezgodaj, pa jutranje kave, sončni vzhodi, včasih tudi tarnanje, poleg tega pa me vselej razvajata moja dva radijska moška – Sašo Papp in Štefko Bratkovič. « <p/> Zaprisežena radijka je rada tudi gospodinja in uživa v kuhanju. Njena najljubša hobija sta kuhanje in pečenje. Ima dva zelo hvaležna jedca – sina in moža. Kuharija ji je pri srcu tako zelo, da bi morda bila profesionalna kuharica, če bi se še enkrat rodila. »Morda si sama sebe v tej vlogi predstavljam malo preveč v podobi Catherine Zeta Jones v filmu No Reservations, ampak... zakaj pa ne? ! « hudomušno pripomni. <p/> POLONA POŽGAN ŠTORMAN o svojem MAKSU Med vsemi vlogami je Poloni najljubša vloga mame. »Če bi vprašali Maksa, kako mu reče mama, bi vam povedal, da ga kličem ' ljubeznica '. In to je najboljša beseda, ki opisuje najin odnos. Maks je moja ljubezen in obožujem ga. Star je tri leta in pol in je fantek kot večina drugih. Zanimajo ga predvsem avtomobilčki, žage, kosilnice, bagerji in druga motorizirana sredstva. Ob njih se ne znajdem najbolje, zato ga vključujem v druge igre, tiste, ki so meni bližje. Skoraj vsak dan skupaj kuhava. Ko se ob koncu tedna prebudi in vidi, da sem doma, so njegove prve besede: ' Mama, greva zdaj pečt kolače! ' Najbolj me navdušuje dejstvo, da je Maks zelo vesel otrok. Cel dan se smeje in prepeva – seveda obožuje skupino Tabu in zna vse njihove pesmi na pamet. Ko postane resen in siten, mi je jasno, da z njim nekaj ni vredu. Po horoskopu je lev, kar pomeni, da je zelo trmast. V tem obdobju mi to včasih dela sive lase, vendar se tolažim s tem, da mu bo kdaj v življenju ta lastnost še prav prišla,« je navdušena pripovedovala Polona. <p/> Polonini dnevi so načeloma natančno načrtovani. Najkasneje v nedeljo zvečer ve, kak urnik bo imela cel teden. Vstaja zelo zgodaj, ura ji zvoni pet minut čez četrto uro. »Če bi mi zvonila točno ob štirih, bi se mi to zdelo grozno, pet čez štiri deluje bolj normalno,« je pojasnila v smehu. Na radiu nato dela od petih do enajstih, potem gre v pisarno ali na predavanja. Skupaj s prijateljico Mojco Lubanjšek Pehant vodi šolo retorike Retorik, d. o. o. Ne glede na to, kaj in koliko dela, pa ima v sebi vselej materinski občutek, ki jo sili k temu, da dela tako intenzivno in organizirano, da ji ostane dovolj časa za otroka. Marsikdo bi pomislil, da se človek ob takem tempu hitro odpravi spat, a zanjo to sploh ne drži, je pa res, da je najkasneje do enajstih zvečer v postelji. <p/> Odkar ima Maksa, se je njeno življenje zelo spremenilo, in to na boljše. Danes se sprašuje, kako je sploh lahko kdaj rekla, da nima časa ali da je zaspana. Čudi se sama sebi, kaj je počela, preden je imela Maksa. Danes se ji zdi, da ima čas za vse, pa tudi spanja ne potrebuje veliko. Popoldan ali zvečer ji daje energijo Maks. Otrok je nikoli ne obremenjuje, nikoli ne utruja, prej nasprotno. <p/> Sama se ni nikoli spraševala o tem, kako je biti mama. Zdi se ji, da je dobra mama. Maksa sta se oba s Primožem zelo veselila, ko je prišel na svet, sta bila tudi psihično pripravljena nanj. Nikoli ni bilo pomislekov, kvečjemu kakšna vprašanja, in po strokovni plati jih je rešila njena mama, ki je bila včasih babica. <p/> Vsak dan, ko pride domov, ji Maks najprej kaj zaigra in zapoje. »Res vsak dan. Ponavadi se igra, da je Maco ali Izi, to sta kitarista pri skupini Tabu, katere del je tudi njegov očka Primož,« nam je povedala Polona. »Zdaj je Maks v fazi Dobre vile. Ima razvit smisel za humor in točno ve, kako in s čim bo človeka nasmejal. « Polona je nad to njegovo lastnostjo navdušena: »Včasih pride do mene z velikimi očmi in me zelo resno vpraša: ' Poslušaj... a si ti moja mamica? ' To vpraša zato, ker ve, da ga bom potem lovila po stanovanju. « Toda najbolj srečna je, da je zdrav, in tega se poskuša čim večkrat spomniti. <p/> Primožu je všeč, da je Maks trmast in vztraja pri svojem. »Bojda to kaže, da ima karakter,« se zasmeji Polona. Do zdaj je Maks pravo trmo pokazal dvakrat ali trikrat z metanjem po tleh in vreščanjem, sicer pa je izredno vztrajen. Polona je bolj stroga, je pa že večkrat ugotovila, da je Primož večji logik, kar se vzgoje tiče. Že med nosečnostjo je »požrla« vse knjige o vzgoji, ki so ji prišle pod roke, toda sama je ugotovila, da to ni najboljše. <p/> V prihodnosti si za Maksa želi, da bi bil v prvi vrsti zdrav, v drugi odgovoren in v tretji samosvoj. Če lahko sklepa po sebi, te lastnosti prinašajo srečo. Napomembneje pa se ji zdi, da bi Maksu privzgojila odgovornost – do sebe, do drugih, do dela in do življenja. <p/> Maks se že dve leti najraje igra z žagami, pa z bagerji in valarji in podobnim, prehaja pa tudi v obdobje lego kock. Popularni so stolpi. Že od prvega leta pa so najbolj uporabljena igračka v njegovi sobici bobni. Oče, ki je bobnar, mu jih je kupil že za prvi rojstni dan. Za tretji rojstni dan je dobil nove, že bolj uporabne, ki pa so za (mamina) ušesa preglasni. Zato ima Maks zdaj tudi slušalke. »Pravi, da so zelene barve, kar pomeni, da so rdeče,« je v smehu povedala Polona. <p/> Drugače pa so pravila v njihovi družini jasna in vsak večer ima Maks na izbiro – ali risanka ali igrica, ki jo odigra s Primožem. Čez dan risanke in televizija niso dovoljeni. Izjema je kak videospot Tabujev, ki si ga včasih zaželi, da lahko poleg igra bobne ali otroško kitaro. <p/> O zgodnjem učenju v vrtcu Polona meni: »Vse ob svojem času. Za zdaj nimamo nobenih interesnih dejavnosti. Maks se še vedno včasih ' pokakca ' v hlače in bi bilo rahlo smešno, če bi se tak ' čmrlek ' ob tem dejstvu še angleščino učil. « <p/> Maks obiskuje vrtec od septembra. Polona se je odhoda v vrtec precej bala, ker je bil pred tem dve leti doma z varuško. Vendar se je krasno vživel. Prepričana je, da je to tudi zaradi čudovitih vzgojiteljic, Petre in Martine. Zelo ju ima rad, še doma govori o njiju. Zdaj ima v vrtcu že prijatelje in Primož, ki ga zjutraj vozi v vrtec, pravi, da je čisto nestrpen, če se predolgo obirata. Polona je hvaležna, da so ji v vrtcu že prvi teden razblinili dvome in ji pokazali, da je njen otrok pri njih varen in da mu je lepo.",Opinion/Argumentation
578,"Predložitev pooblastila za davčno zastopanje v skladu s 77. členom ZDDV-1 Davčni zavezanec, ki nima sedeža v Sloveniji in je identificiran za namene DDV v Sloveniji (v nadaljevanju: prejemnik blaga), lahko kot prejemnik blaga izkaže obračunani DDV od uvoza blaga v obračunu DDV, če imenuje davčnega zastopnika, identificiranega za namene DDV v Sloveniji, ki je solidarno odgovoren za plačilo DDV od uvoza blaga. <p/> Davčni zastopnik predloži pooblastilo prejemnika blaga za zastopanje z izjavo davčnega zastopnika, da brezpogojno prevzema solidarno odgovornost za plačilo DDV od uvoza blaga za določeno obdobje. <p/> Davčni zastopnik mora davčnemu organu predložiti pooblastilo pred začetkom zastopanja oziroma preden bi prejemnik blaga želel izkazovati obračunani DDV od uvoza prek obračuna DDV. <p/> Pooblastilo za davčno zastopanje v skladu s 77. členom ZDDV-1 davčni zastopnik predloži davčnemu organu elektronsko preko storitev elektronskega poslovanja FURS eDavki kot lastni dokument.",Legal/Regulation
763,"V trgovskih centrih po možnosti z ločenimi vhodi in izhodi ter s talnimi označbami <p/> Pred ponedeljkovim odprtjem trgovskih centrov in dejavnosti v njih je NIJZ pripravil priporočila tako za trgovce kot za kupce. Zaradi ukrepov za preprečevanje širjenja novega koronavirusa bo nakupovanje v velikih središčih nekoliko drugačno, kot so ga bili kupci navajeni do krize. NIJZ med drugim svetuje ločene vhode in izhode ter talne označbe. <p/> Poleg standardnih in splošnih priporočil, ki veljajo za vsa področja, kot so pogosto umivanje in razkuževanje rok, upoštevanje higiene kašlja, primerne razdalje in podobnih, so na Nacionalnem inštitutu za javno zdravje (NIJZ) pred ponedeljkovim ponovnim zagonom dejavnosti v trgovskih centrih pripravili še dodatna podrobna priporočila. Ta se ne nanašajo le na trgovine, pač pa tudi na številne druge ponudnike storitev in dejavnosti (popravila, servisne storitve, knjigarne in papirnice, urarstva, zlatarstva, izdelava ključev ...), ki se nahajajo v teh centrih. NIJZ priporoča, naj bo največje število strank v prostoru prilagojeno velikosti z upoštevanjem zadostne medosebne razdalje vsaj 1,5 metra. Na skupnih hodnikih trgovskega centra je treba preprečiti zadrževanje večjega števila ljudi, zato svetujejo uporabo talnih označb in usmerjevalnih stebričkov s trakovi, s katerimi določijo smer gibanja, da ne bi prihajalo do istočasnega premikanja oseb v nasprotno smer. Paziti bo treba tudi na ustrezno postavitev stojnic in drugih storitev, ki bodo na voljo na skupnih hodnikih. Če je mogoče, pa naj trgovski centri poskrbijo tudi za vstopanje in izstopanje prek ločenih vhodov in izhodov. Izvajanje teh ukrepov naj bi nadzorovali varnostniki oziroma pooblaščeni zaposleni v trgovskih centrih. V poslovnem prostoru morajo trgovci zagotoviti tudi možnost umivanja in razkuževanja rok za zaposlene in stranke, tudi z ustreznimi podajalniki za razkužila. Opozorila naj bi v trgovskih centrih - poleg obvestil na plakatih in infografike - podali tudi z rednim predvajanjem zvočnih sporočil ali prikazovanjem na digitalnih zaslonih. Skupne površine za sedenje in počivanje, kot so klopce, masažni stoli in sedežne garniture na hodnikih ne bodo v uporabi, prav tako ne skupna otroška igrala. V NIJZ so še opozorili na učinkovito zračenje, predvsem z na stežaj odprtimi okni, izogibali pa naj bi se kroženju zraka ob mehanskem prezračevanju. Kupci pa bodo morali pred vstopom v trgovske centre in v njih tudi upoštevati priporočila: vstopajo naj samo zdravi posamezniki brez znakov okužbe dihal, starejšim in bolnikom s kroničnimi nenalezljivimi boleznimi z večjim tveganjem svetujejo dodatno zaščito ali razmislek o nujnosti obiska trgovskega centra. Obvezno bo razkuževanje rok pred vstopom in večkrat med zadrževanjem v stavbi, kar še posebej velja za nakupovanje v različnih trgovinah, uporabo tekočih stopnic ali dvigal (bolj priporočljiva je uporaba stopnic). Svetujejo tudi čim manj dotikanja katerihkoli površin in predmetov, tudi razstavnih, pri plačevanju pa brezstični način.",News/Reporting
759,"Čebulo (ali mladi por) narežemo na kolobarje, korenje, bučke, rdečo papriko, krompirček in stebelno zeleno na kockice. Na olivnem olju rahlo popečemo čebulo, dodamo korenje, stebelno... <p/> V posodi na olivnem olju najprej popražimo sesekljano čebulo, da oveni. Dodamo repke, ki smo jih predhodno sprali pod vodo. Repke malo podušimo. Med tem časom sesekljamo česen in peteršilj... <p/> Čebulo in česen sesekljamo in prepražimo na olivnem olju, dodamo odtajane in odcejene gambere ter narezane sardone (ali druge slane filete), baziliko, peteršilj in paradižnikovo mezgo,... <p/> V osoljenem kropu skuhamo špagete - precej al dente. V posodi segrejemo nekaj žlic olivnega olja. Na njem popečemo česen in dodamo gambere. Rahlo jih zapečemo in zalijemo s smetano.... <p/> Gambere očistimo (glavo odrežemo, vzamemo jih iz oklepov ter odstranimo črevesca - prerežemo zgoraj in izvlečemo črevesa). Glave postavimo v pekač v katerem bomo pekli. Očiščene repke... <p/> Segrejemo olivno olje ter na njem na hitro prepražimo česen, kateremu kasneje dodamo gambere in na četrtine narezan češnjev paradižnik. Kuhamo 3 minute. Dodamo 1 dl belega vina in vse... <p/> Brokoli operemo in razdelimo na cvetke (večje lahko razpolovimo), bučko operemo in razrežemo na kockice.Stroke česna olupimo (če so večji jih razpolovimo), čebulo otrebimo, jo razpolovimo... <p/> Operemo rukolo, na mesoreznico na tanko (1 mm) narežemo bučko in jo po želji zložimo na posteljico rukole. Na oljčnem olju prepražimo gambere, dodamo sol, poper, rahlo zalijemo z jušno... <p/> Olupljeno čebulo zrežemo na drobno in jo podušimo na maslu, dodamo šparglje (narezane na cm kose), zalijemo z vinom in dušimo 6 minut, nato dodamo gambere, jih prepražimo in dušimo... <p/> Na olivnem olju prepražimo česen in gambere. Dodamo riž, paradižnik in kalčke. Pražimo toliko časa, da se paradižnik zmehča, vendar ne razpade. Nato ubijemo jajce in vse sestavine dobro...",List of Summaries/Excerpts
783,"Prenos avtorske pravice <p/> Večina avtorjev ustvarja z namenom pridobivanja premoženjske koristi. Zakonu o avtorskih in sorodnih pravicah namreč določa, da se lahko med živimi prenašajo samo materialne in druge avtorske pravice. Na avtorsko pravico ni mogoče seči s prisilno izvršbo. S prisilno izvršbo je mogoče seči samo na premoženjske koristi, ki izvirajo iz avtorske pravice. <p/> Materialne in druge avtorske pravice se prenašajo predvsem s pogodbo. Gre za prenos avtorske pravice in ne za prenos stvari, na kateri je fiksirano delo, čeprav sta običajno ta dva prenosa povezana. Sklop pravil, ki urejajo pravni promet z avtorsko pravico, imenujemo tudi avtorsko pogodbeno pravo. <p/> Omejitve avtorske pravice <p/> Čeprav je avtorska pravica monopolna, obstajajo določene omejitve. Avtor lahko svojo avtorsko pravico omeji sam, npr. s pogodbo ali oporoko. Določene omejitve pa so taksativno naštete tudi v Zakonu o avtorskih in sorodnih pravicah. Potrebno jih je razlagati v skladu z načelom ""In dubio pro auctore"" - V dvomu v korist avtorja! Interesi avtorja ne smejo biti nesorazmerno prizadeti. Zakonu o avtorskih in sorodnih pravicah pozna vsebinske in časovne omejitve. Med vsebinske spadata zakonita licenca in prosta uporaba. <p/> Brezplačno svetovanje",Information/Explanation
484,"Smo vokalna skupina dvanajstih pevk ljudskih pesmi, ki nas druži neizmerno veselje do prepevanja ljudskih pesmi ter želja po predstavitvi raznolikosti pevske tradicije na Slovenskem. Petje nas zbližuje, nam daje moč in hkrati utrjuje naše prijateljstvo, stkano že v študentskih časih, ko smo bile plesalke AFS France Marolt in KUD-a Tine Rožanc. Danes smo zdravnice, medicinske sestre, psihologi, biologi, inženirke, pravnice... <p/> S svojim delovanjem smo pričele leta 2003, uradno kot društvo pa skupina deluje od leta 2006 dalje. Umetniški vodja pevske skupine Cintare je ga. Mira Nastran. <p/> Pevke smo si nadele ime po zdravilni roži - tavžentroži, ki se ljudsko imenuje tudi CINTARA (centaurium erythraea). Sporočilo o njeni zdravilni moči seže daleč v preteklost in se iz roda v rod, tako kot izročilo ljudske pesmi, prenaša dalje. <p/> Cintare prepevamo izvirne ljudske pesmi vseh slovenskih pokrajin pa tudi pesmi Slovencev, ki živijo preko naših meja. Narodno blago črpamo predvsem iz bogatega notnega in zvočnega gradiva Glasbeno - narodopisnega instituta v Ljubljani pri ZRC SAZU. Po treh letih delovanja naš pevski program obsega preko petdeset ljudskih pesmi, imele pa smo vrsto nastopov doma in v zamejstvu. <p/> Poleg nastopov, ki jih imamo za ciljno publiko, se Cintare udeležujemo tudi dobrodelnih prireditev, kjer s svojim petjem razveseljujemo bolnike v bolnišnicah in starejše občane v domovih ter tako na svoj način, kot tavžentroža, pomagamo ljudem zdraviti dušo in telo.",Information/Explanation
147,"Cilji in predmetno specifične kompetence: Težišče je v razumevanju kompleksnosti tako teoretičnih kot praktičnih naporov za integracijo Evrope v historičnem kontekstu. Cilj predmeta je, da si študenti / ke – z uporabo analitične in komparativne metode – pridobijo poglobljena znanja in kompetence o zgodovini evropskih integracijskih procesov, o organih in institucijah EU, o politikah EU, o specifičnostih evropskega modela družbe. Z razumevanjem vsebinskih vrednot in ciljev EU si pridobijo tudi sposobnost in kompetence za kritično vrednotenje specifičnosti EU znotraj globalne družbe. <p/> Geneza idej o evropski integraciji z vidika njenih ciljev: integracija zaradi zagotavljanja miru integracija kot supranacionalnost zaradi kolektivne varnosti integracija kot predpogoj za svobodno trgovino in promet integracija z vidika funkcionalizma.",Information/Explanation
755,"Srednjeazijsko-evropska vrsta. Razširjena je v južni in srednji Evropi, od Portugalske in Francije prek Nemčije ter Poljske do osrednje in južne Rusije ter evropske Turčije, v Aziji živi od Kazahstana, Turkmenistana in Uzbekistana do Mongolije. Za Slovenijo so znani samo stari podatki s sredine 19. in začetka 20. stoletja. V bližini Slovenije je bila najdena na Občinah (Opicina) in Proseku (Prosseco) pri Trstu (Benasso, 1971). Stenotop. Planarna in kolinska kserofilna vrsta. Živi na suhih poljih, pašnikih, gozdnih obronkih, v gramoznicah ipd. Najraje se zadržuje v zemeljskih rovih različnih glodalcev (kunca, hrčka in tekunice), redko tudi na govejih in človeških iztrebkih. Odrasli se pojavljajo od druge polovice meseca marca do julija, v avgustu se izleže nova generacija.",Information/Explanation
993,"Igralni komplet vključuje: knjigo, ki opisuje kaj se dogaja na letališču, dve leseni letali, škatlo, ki se spremeni v letališko stavbo in sestavljanko s 16 močnimi koščki, iz katerih sestaviš letališče z okolico. Komplet ponuja nešteto možnosti za učenje skozi igro.",Promotion of a Product
542,"V ponedeljek, 26. 3. 2018, je na SŠGT Radenci, potekalo 26. Regijsko srečanje mladih raziskovalcev Pomurja. Naša dijaka Miha Kolbl in Timotej Meolic, iz 3.a, sta zelo uspešno zagovarjala raziskovalno nalogo z naslovom ""Vpliv gnojil na rast in razvoj navadne pšenice (Triticum aestivum)"", pod mentorstvom mag. Alenke Mujdrica Rožman in dr. Roberta Janža. V ozadju raziskovalne naloge je vloženega veliko dela, tako na njivi, v učilnici, pri obdelavi podatkov, kakor tudi v nadaljevanju pri samem pisanju raziskovalne naloge in priprave na predstavitev. <p/> V kategoriji srednjih šol, področje biologija z ekologijo sta prejela srebrno priznanje in se uvrstila na državno tekmovanje. <p/> Tudi našo šolo so ob pustu obiskale zanimive pustne šeme, ki so zaplesale z nami in tako preganjale zimo. Najbolj domiselne in izvirne smo tudi nagradili. <p/> Ob prihajajočem slovenskem kulturnem prazniku so dijaki 2. letnika izvedli kratek kulturni program, ki je bil tokrat predstavljen po učilnicah v posameznih razredih. <p/> Tako so bile predstavljene Prešernove manj znane ljubezenske pesmi, ki so bile namenjene njegovim različnim ljubeznim – od Dolenčeve Zalke in Podbojeve Jerce do Ane Jelovškove in Primičeve Julije. <p/> Ob koncu pa nas je obiskal ""čisto pravi Prešeren"", ki je med dijake razdelil slastne sadeže, po katerih so ga otroci tudi imenovali ""doktor Fig"". <p/> Z dijaki programa pomočnik v biotehniki in oskrbi smo obiskali specializirano trgovino in servis svetovno priznanih blagovnih znamk s področja gozdarske in drobne kmetijske mehanizacije. Asortiment izdelkov predstavljata svetovno znana proizvajalca STIHL in VIKING (motorne žage, varnostna zaščitna oprema za delo v gozdu, motorne kose, motorne škropilnice, rezalci betona, pihalniki listja, vrtne kosilnice, sedežne kosilnice in še kaj. <p/> Naša dijakinja 3. letnika Mija Hujs se je v petek, 6. 2. 2018 udeležila državnega tekmovanja iz nemščine, ki je potekalo na Gimnaziji Bežigrad v Ljubljani.",Opinionated News
