,text,labels
212,"2 comments on “ Vedeževanje – razkriti triki ” <p/> Jaz pa mislim, da ravno naključja ne obstajajo, ampak, da je vse kar doživljamo posledica naših misli (negativnih ali pozitivnih) ter ravnanj in odločitev v preteklosti. Tako, da vse dogodke nekako privlačimo k sebi, da nas nekaj naučijo.",Forum
26,"V modnem svetu naj bi veljala pravila oblačenja, ki se jih pravi modni navdušenci nikakor ne držijo. Kaj je prav in kaj ne, je v zadnjem času še toliko bolj postalo subjektivna odločitev posameznika, zato je prav da razbijemo tudi nekatere modne mite, katerim smo do sedaj slepo sledili. Zakaj se to dogaja? Ker se modna zgodovina odvija tako, da je nekoč modno, ki je postalo nemodno, sedaj zopet »in«. Vendar z inovativnim preobratom. <p/> Pravilo št.1 - Enaki čevlji in torbica <p/> Nekoč tako pomembno pravilo, ki smo se ga sveto držale, danes pa lahko nanj mirnega srca pozabite. Če smo včasih goreče iskale čevlje, ki bi pristajali k izbrani torbici, pa sedaj iščemo čevlje, ki torbico dopolnjujejo, so kontrastni ali pa se ujemajo le v majhni podrobnosti. Dajte si duška in si privoščite noro kombinacijo neon torbice in cvetlično obarvanih sandalov. <p/> Pravilo št. 2- ne mešaj vzorcev <p/> Mešajte jih do onemoglosti! Če jih lahko mešajo dzajnerji priznanih blagovnih znamk in modni guruji, potem jih lahko tudi ve. Inspiracijo lahko iščete pri oblikovalcih kot so D &amp; G, Betsey Johnson, Preen in Mary Katrantzou, ter mnogih drugih. Če svojih vzorcev ne najdete na policah dostopnejših blagovnih znamk oblačil, so vam na voljo čudovito blago z dizajnerskimi motivi v trgovinah z metrskim blagom, kjer vam želeno oblačilo tudi sešijejo. <p/> Pravilo št. 3- starejši kot si bolj se »zakrij« <p/> Kot, da se življenje po 40 letu starosti zaključi! Velika večina žensk je videti pri svojih 40-ih veliko bolje kot marsikatera dvajsetletnica. In če imaš vse mladostniške atribute, zakaj bi jih skrival? Če imate pri 45 letih še vedno popolne noge si privoščite krilo do kolen in petke. Pazite le da ne pretiravate in se ne oblačite v oblačila namenjena 20 letnicam. Mini krila vseeno pašejo le 20 letnim puncam. <p/> Pravilo št. 4- nikoli ne nosite hlačnih nogavic ali nogavic z odprtimi čevlji <p/> Če bi si nekaj let nazaj drznili stopiti na ulico v takšni opravi, bi naleteli na veliko posmeha in čudnih pogledov. Dandanes pa veliko žensk nosi ravno to kombinacijo! Poglejmo si naprimer Rihanno ali Alexo Chung, ki sta s svojima edinstvenima stiloma prevzeli modno srenjo. Sedaj je čas da svoje najljubše hlačne nogavice mirno kombinirate s poletnimi »odprtimi prsti« in kratkim krilcem. <p/> Pravilo št. 5 – spodnje perilo se nikakor ne sme videti skozi oblačila <p/> Se še spomnite ko smo goreče skrivali naramnice od nedrčka? Ali bolje kar celoten nedrček, samo, da nebi bil viden. In ko smo naleteli na prosojen material čudovito krojene bluze, smo bili v velikem precepu ravno zaradi vidnosti perila. Moderne modne navdušenke se tega mita niti ne spomnejo več, kaj šele, da bi mu sledile! Mirne duše si lahko privoščite prosojno belo bluzo in vaš najljubši barvni nedrček. Perilo je postalo del modnega videza in prav je tako!",Opinion/Argumentation
867,"VRTNE LUČKE <p/> Pri Sanjskem šopku vam nudimo izposojo, montažo in demontažo zunanje in notranje postavitve ambientalnih lučk. <p/> POLAROIDNI FOTOAPARAT <p/> DEKORATIVNI ELEMENTI <p/> Cvetje in dekorativni material gresta z roko v roki- še posebej takrat, kadar načrtujete poroko, praznovanja, obletnice, poslovna druženja ali srečanja. <p/> Poleg Sanjskih cvetličnih kreacij imamo v ponudbi tudi izposojo trendovskega dekorativnega materiala za dekoracijo omizji, raznih tematskih kotičkov ter prostorov. <p/> NAJEM AVTOMOBILA <p/> Kombi VW Multivan Highline je prostoren kombi z luksuzno Highline opremo, primeren za prevoz poslovnih partnerjev ali kot poročno vozilo. <p/> OSVETLITEV IN OZVOČENJE <p/> Piko na i vsakemu dogodku dodata osvetlitev in ozvočenje. S pravilno izbranimi in umeščenimi svetilnimi elementi, se bodo gostje počutili bolje in se tudi lažje sprostili, ter pozabili na službo, stres in težave. Nudimo vam osvetlitev z garden lights in ostalimi profesionalnimi sistemi luči, ozvočenje primerno dogodku, mikrofone, naglavne mikrofone, meglo in drugo opremo za osvetlitev in ozvočenje dogodka. <p/> ZASLONI IN PROJEKCIJA <p/> Projektor in projekcijsko platno sta nepogrešljiva elementa vsake obletnice ali poslovnega srečanja. Nudimo vam izposojo ter montažo. V kolikor je skupina povabljenih manjša, pa projektor in platno lahko nadomestite z večjim zaslonom. <p/> ODER IN PLESIŠČE <p/> Potrebujete plesišče ali oder za nastopajoče? V ponudbi imamo odre vseh dimenzij.",Promotion
290,"Bohinjska Bistrica – Pred nami je konec tedna in ob lepem vremenu se bodo ponovno trume avtomobilov valile proti turističnim krajem. Tudi v Bohinj, kjer je zaradi prevelike mase avtomobilov in premalo parkirnih mest vedno bil problem parkiranja. Kot pa pravi direktor občinske uprave občine Bohinj Miro Sodja, tudi na tem področju so rešitve. Tudi letos so namreč na začetku vasi Ribčev Laz odprli večje, cenovno ugodnejše parkirišče, od koder je organiziran tudi redni brezplačni prevoz do Bohinjskega jezera. Prav tako so s subvencioniranjem uspeli zagotoviti bolj pogost avtobusni prevoz po spodnji in zgornji bohinjski dolini, z novim mostom čez Savo Bohinjsko pa je vedno bolj privlačen tudi prevoz s kolesi od Bohinjske Bistrice do jezera. Kot je povedal direktor turizma Bohinju Klemen Langus z majhnimi koraki skušajo prispevati k umirjanju prometa v špici poletne turistične sezone. Tudi možnost izposoje električnih koles, pravi Langus, bi bila lahko zanimiva alternativa prevozu z avtomobilom.",News/Reporting
736,"O naročniku <p/> Podjetje Nomago je največji slovenski organizator potovanj in ponudnik mobilnosti. V prvi vrsti si prizadeva vsakemu posamezniku ali skupini ponuditi mobilnostne storitve, ki so vedno pri roki, osebne in prijetne ter prilagojene pričakovanjem sodobne digitalne družbe. Nomago z več kot 1000 zaposlenimi je sodobno, zaposlenim in uporabnikom prijazno podjetje, ki v ospredje postavlja digitalizirano poslovanje, usmerjeno v potrebe in želje uporabnika.",Promotion
12,"Bullshit detektor! <p/> Ekola, so mi rekli, naj napišem blogpost o nečem kar se je dogajalo na konferenci! Najbolj zanimivo je po mojem mnenju predaval Gustav Martner, izvršni kreativni direktor CP+B Europe (Crispin Porter + Bogusky Europe) <p/> G. Martner je predaval o advertisingu, internetu, medijih, svoji mami, kabelski televiziji, otrocih, o tem kako mikrofon crkuje – ja res je, nekajkrat je odpovedal mikrofon, medtem ko je predaval, kar mi je pa bilo najbolj všeč, da je pridobil publiko na svojo stran, ko je izjavil, da je mikrofon bullshit detektor (za tiste ki ne štekajo, mikrofon neha delat, ko Gustav naklada). Publika sproščena, pozornost pridobljena. <p/> Kaj je povedel o internetu, kot mediju? Da strnem v parih vrsticah in mal več fotkah. Opozarjam pa, da na splošno na konferenci niso odkrili tople vode, kakor se reče, pravzaprav niso povedali nič tako novega, so pa predstavili na zanimiv način. To velja za manjšino predavanj v angleškem jeziku! Žal ne vem, če so povedali kaj bolj specifičnega v špansko govorečih predavalnicah. <p/> Gustav Martner med predavanjem <p/> Pa kr slajdi, da si malo spočijete oči, jaz pa prste: <p/> Zakaj prodajalci ne marajo tega? - Ker se tehnologija demokratizira (je na voljo večini ljudi) - Ker se digitalna distribucija demokratizira (je na voljo večini ljudi) - Ker je lahko vsak zastopnik (ambasador proizvoda) - Ker se dialog in pogovor masovno producirata - Ker se vedno bolj izgublja nadzor <p/> Kreativnost reklamnega izdelka, kulturo ki jo ustvarja, se ne da več tako obvladovat, kakor je šlo prej. <p/> Ali to pomeni da imajo tradicionalni medij, kot je TV, radio ali tisk in tudi običajni oglasi na spleti konkurenčnega nasprotnika? Ali to pomeni da je konec običajnih oglasov, ki so zbrejnstormani od peščice ljudi in ki so oglaševani s surovo silo online ali offline marketinga? Za takšne kampanje je treba odšteti kar nekaj ojrotov, temu pravimo »bought media« - valjda, ker smo plačali da se nam fura nov izdelek tudi po spletu! <p/> Gustav Martner pravi, da NE! SPLOH NE! <p/> To je dokazal na primeru majic Burger kinga, kar poglejte si slajde Gustav Martner – OMExpo Madrid. Če je dobr advertizing, pol ga kar hitro izrabijo onlajn komjunitiji in zadeva postane viralna! Kar je genialno! Dve stvari sta edino reskantni! <p/> Prva je, da ni takšne kontrole, nad tem kaj bo viralno. Potrebna so dobra predvidevanja in načrtovanja, da ponudiš komjunitiju to kar hočeš da zagrabijo. Vaba! ;) Druga pa je to, da se naročniki bojijo negativne podobe in konotacije izdelka ali storitve, ki bi jo prinesla viralna vsebina.",Opinion/Argumentation
445,"Zavarovane osebe v obveznem zdravstvenem zavarovanju in njihove pravice Mag. Irena Žagar <p/> Pravice zavarovancev iz zdravstvenega zavarovanja <p/> Zdravstvene storitve potrebujemo že ob rojstvu in nato bolj ali manj vse življenje. Zato je dobro vedeti, do česa smo upravičeni, kakšen je postopek in kakšne so naše možnosti, če pride do težav pri uveljavljanju pravic, ki nam jih zagotavlja obvezno zdravstveno zavarovanje. Pravice in obveznosti morajo poznati tudi delavci in njihovi delodajalci, posledice kršitev pomenijo lahko za ene prekršek, celo kaznivo dejanje, delavec pa lahko izgubi zaposlitev, zadenejo ga lahko še druge posledice. Žal se predpisi pogosto spreminjajo, tudi niso vedno usklajeni ali pa določenega vprašanja ne rešujejo ali dopuščajo tudi več možnih razlag. Zato so v prispevku prikazane najosnovnejše informacije, ki nam bodo pomagale, kako ravnati v posameznih okoliščinah.",Information/Explanation
152,"Na slovenski obali so trije mejni prehodi za mednarodni pomorski promet. V Kopru in Piranu je možno opraviti formalnosti ob prestopu morske meje celo leto, medtem ko je mejni prehod v Izoli sezonski. Odprtost mejnih prehodov:",Information/Explanation
658,"No, sedaj je prišel čas za spremembe! Po novem lahko zasebni profil preobrazite v page. In kako to naredimo? Gremo po vrsti: <p/> Primer zasebnega profila kreiran kot dummy testni profil, ki ima 184 prijateljev (hvala vsem za sodelovanje in requeste) in ga bomo preobrazili v stran (page) <p/> Opozorilo: preden začnete, se morate zavedati, da gre za nepovratno preobrazbo in da poti nazaj ni. Prav tako morate vedeti, da boste na nov profil (stran) preselili le svoje prijatelje, vsa vsebina, ki je naložena (fotografije, linki, video, statusi) pa bo izbrisana. Pred tem korakom si torej naredite backup vsebine (več tukaj). <p/> Izberite kategorijo, ki je primerna za vašo dejavnost. Pozor, pazite da ne izberete strani za skupnost (community page), če ne veste kaj počnete (več tukaj). Če bi radi imeli novo ime strani, morate to urediti že prej, na zasebnem profilu - pri migraciji Facebook namreč vztraja, da je ime strani identično kot je bilo pri zasebnem profilu. Sam sem izbral, da bo moj ""testni profil"" postal javna osebnost, točneje zvezdnik. <p/> Ko ste izbrali pravo kategorijo, se pripravite na ""čarovnijo"". Vaš zasebni profil bo migriral v stran. In kar je najpomebneje, vsi vaši prijatelji so postali vaši privrženci. Torej baze niste izgubili, ampak vam jo je Facebook preselil na stran. Pozor, v mojem primeru je trajalo približno deset minut, da se je stanje normaliziralo (najprej stran ni bila dosegljiva, potem je kazalo, da ni uporabnikov). No, sedaj je vse na svojem mestu ;) <p/> Sedaj imate stran. Lahko dodate novega admina, ali pa ga upravljate s starim geslom in uporabniškim imenom, ki pa omogoča samo administriranje strani -brskanje po Facebooku z njim ni mogoče. Zasebni profil je migriral v ""business account"", kar pomeni da morate ustvariti nov zasebni profil, če bi radi še naprej zasebno komunicirali na FB. <p/> Več informacij o migraciji zasebni profil -> page najdete tudi na Facebook help strani. Če ste bolj nevešči uporabniki, priporočam, da tega postopka ne delate sami ;) Povratka namreč ni.",Instruction
676,"Hotel mama ali pobeg v tujino <p/> Moje sanje, lepo stanovanje je slogan, ki je včasih krožil po Sloveniji predvsem med mlado populacijo. Še vedno je zelo aktualen. Medtem ko se zadnja štiri leta cene nepremičnin dvigujejo v nebo in dosegajo cene pred krizo, kar marsikaterega potencialnega kupca sili v najem stanovanja, je tudi na področju najema situacija precej nezavidljiva. <p/> Mladi pari še vedno sanjajo, da bi imeli svoje stanovanje, do katerega pa je dolga in draga pot. iStock <p/> Najemnih stanovanj primanjkuje vsepovsod. Občinski stanovanjski skladi opozarjajo, da uspejo stanovanja zagotoviti le desetini upravičenih prosilcev, poleg tega so...",Opinion/Argumentation
682,Opis <p/> Ta 2 metra dolg povodec je izdelan iz istega umetnega usnja kot Kentucky Nylon oglavka. Zaponke so pozlačene. Povodec lahko uporabite za vodenje konj in psov. <p/> Vprašanja in odgovori na temo Kentucky Horsewear Povodec iz pletenega najlona,Information/Explanation
117,"melange <p/> 1. ) Šibka sem na mornarske kratke hlače. Sploh, če jih nekdo tako dobro nosi sredi mestne vročine, ki bije od asfalta. And hello destructiveness. Pa saj je poletje … malo škiljenja skozi sončna očala pa si lahko privoščim. In dovolim kak poljub na kolena, ramena, hrbet … <p/> 2. ) Zasedeni tipi bi se morali resno nehati spogledovati z menoj, še posebej, kadar me najdejo na oddelku s spodnjim perilom. In ne maram majhnih žensk. Naj pustijo visoke tipe visokim puncam. Kaj naj z enim štoplcom, ki se mu lahko z roko naslonim na glavo? <p/> 4. ) Nekaj okrog polne lune me prisili k sentimentalnosti. Jokam ob vsakem filmu, jamram v zahvalo za račun in sem prijazna do mačke. A me lahko pred naslednjo polno luno izklopite in vklopite šele kak teden po njej? <p/> 5. ) Komarji so najbolj zahrbtna živa bitja. A prav v pregib na nogi se je moral spraviti? <p/> 6. ) Destruktivnost se kaže tudi v mučenju z depilatorjem. To je težje fizično delo. Boleče, dolgotrajno in naporno. Someone should pay me to do that on myself. Na koncu bi bila še nerodna situacija, če bi se znašla kje s kom v položaju, da bi pokazala noge. Bi mislil, da imam rdečke <p/> 7. ) Hvala bogu, da obstajajo ljudje, ki mi povedo, da se stvari spreminjajo. No, pa tudi tisti, ki me peljejo na sprehod, sladoled, kosilo, alkohol … cenim. Hvala. <p/> 8. ) Doletel me je čas, ko so moje prijateljice noseče. Veseli me, da bom spet lahko opravljala delo ta kul “ tete ”. Otroci so prav fajn, kadar jih ni treba previjati, tolažiti, hraniti … <p/> DODATEK: Priznam, par ljudi tu okrog bi prav konkretno natepla. Nekaterim bi bila neizmerno hvaležna, če bi utihnili, ker sramotijo človeško vrsto, drugim priporočam, da si nabavijo srce, tretjim pa, da se nehajo bati svoje sence in se pretvarjati, da je najboljša obramba napad. Pomilujem vas in občasno se mi zasmilite.",Opinion/Argumentation
851,"Ta teden sem imela to operacijo. Pa me zanima če ma kdo izkušnje. Kako je z kolesarjenjem, čez koliko časa ste šli spet na kolo, mislim na single, v gozd, ne na asfalt. Hvala lp hema <p/> Ubogaj nasvete zdravnika. Veliko pa je odvisno tudi od vsakega posameznika, enim se zadeve celijo hitreje, nekaterim počasneje z raznimi komplikcijami. Vsekakor se posvetuj z zdravnikom, je pa res, da včasih pretiravajo z rokom do kdaj se je potrebno izogibat naporom itd...ampak vse to zaradi tvoje preventive.. <p/> Hvala. Imam zelo dobrega zdravnika in ga bom poslušala. Sem pa bolj tiste sorte, da se hitro postavim na noge. Bomo videli. lp, hema <p/> Tudi jaz sem imela to operacijo. Najprej sem dve leti stiskala zobe od bolečin, hodila okoli doktorjev, na preglede čakala po nekaj mesecev , terapijo so mi predpisali v akutni fazi , zaradi bolniških izgubila službo, zaradi ohromele noge čakala na mnenje invalidske komisije, bila zadeta od tramalov, se valjala po bolnicah in prejemala blokade, ko so se me končno usmilili in operirali. Na žalost prepozno-posledica je uničen išiadični živec od hrbtenice do konca stopal.Leve noge ne čutim zaradi pareze, oz imam občutek ""gluhe""noge. Mišice so počasi atrofirale in jasno tudi ni moči v nogi. Ne morem nositi minice. Frderbana noga me zelo moti na kolesu , ni moči, ne smem sestopit na levo stran, ker padem, na specialki imam spd na sredini čevlja, ker v stopalu ni moči, s celo nogo pa lahko porinem pedalo (hvala Stane, da mi predelaš čevelj).Jasno mi kolenčniki in gamaše stalno lezejo dol, ker je noga za 5 številk drobnejša od desne. Zelo me moti tudi pri smučarskih tekih in suhem teku, ker s to klinčevo nogo nimam odriva in mi kleca. Jasno tudi šepam, ampak pri plesu se ne vidi. Zdravniki so me takoj opozorili, da se to rado ponovi. No pri meni se še ni. Kljub temu se vozim s kolesom. Kolo sem imela že s seboj v zdravilišču po operaciji in je bil celo priporočljiv. Kljub temu vozim po razdrapanem terenu, včasih tudi padem, ker me zanese na napačno stran in se ne morem ujet z nogo. Težko tudi nosim 15 kilsko kolo, ampak z jamranjem gre. Hodim tudi na maratone (še ne na invalidske) kolesarske in tekaške in imam pač slabše rezultate, ampak da se. Tudi pukelni na sankanju me še niso izločili. Tudi prešvicane cunje na sebi pri -12 stopinj C mi še ne morejo do živega. Veliko denarja in cajta sem zapravila za razne kiropraktike in elektroterapije za obnovo živca, vendar so me nevrologi postavili na trdna tla-to je doživljensko. Moja terapija, moj užitek je kolo. Svetujem ga tudi tebi. Upam pa, da nimaš posledic-uničenega živca, ker potem sploh ni problemov - čimprej na kolo. <p/> Andreja, hvala, res hvala ti za te besede. Ne, jaz sem k sreči šla po dveh mesecih bolečin in injekcij k specialstu (samoplačniško) in on me je takoj dal na CT na Jesenice, in po 20 dneh sem bila na vrsti za operacijo. Tako, da nimam takih posledic kot ti. Se pa pozna, da noga ni delala nekaj časa in jo bo treba malo prebudit, vaje in sprehodi pa toplice pa bo. Danes je ravno 14 dni po operaciji in vedno bolj upam, da mi Franja tud letos ne uide . Če te lahko vprašam še to: V katerih toplicah si bila in kako je s kolesom- kje si ga imela spravljenega? Hvala ti še enkrat, res si mi dala volje . LP, hema <p/> Bila sem dvakrat po 14 dni v Dobrni, nastanjena v stari vili nasproti Zdraviliškega doma. Imeli so neko ""rumpr kamro"", kjer sem imela spravljeno kolo., takrat še treking kolo. To ni bilo zdravljenje ampak pravi sprostitveni dopust - dopoldan terapije, popoldan sprehodi, kolesarjenje po Paškem Kozjaku, okoli Šmartinskega jezera, zvečer kopanje, kartanje s sotrpini.... <p/> Pozdrav! Od operacije je zdaj tri mesece in na kolesu nimam nobenih večjih težav, pravzaprav še najlaže kolesarim, malo se izogibam kakšnih težjih spustov. Pri vzpenjanju pa zaradi težav z hernijo nimam nobenih problemov (imam jih zaradi pridobljenih kg med 4 mesečno popolno neaktivnostjo ) hema <p/> Pri težavah s hrbtenico je potrebno posvetiti dosti časa krepitvi trebušnih mišic. In tudi med vožnjo jih je dobro imeti kar se da napete. Tukaj pride do izraza tudi vzdržljivost... <p/> Hvala, Matiček! Delam na tem, je reku moj, da če ne bom mirovala (vsaj ene par dni moram ležat, pa čim manj sedet) me bo kar nazaj na Jesenice pelov. <p/> Zakaj druga operacija? Pridružujem se Matičkovim željam. <p/> Depresija hvala! Prvič je blo vse ok. Druga operacija je na drugem vretencu, oziroma disku-bolela me je druga noga, ki je že prvič malo ""čudno"" zgledal in se je zdaj razvilo do te stopnje, da sem morala ""pod nujno"" na operacijo (od magnetne resonance do operacije v treh dneh). Lp <p/> hm; težave z vstajanjem po sedenju; občutek ""tresenja z elektriko"" v eni nogi (po živcu čez rit); hoja, kolesarjenje itd brez težav; je to to? - me bo obiskala teta hernia? <p/> Miškolin, zna biti kaj podobnega. Priporočam ti obisk pri ortopedu, ker zadevo če še ni prehudo lahko pozdraviš z vajami im masažo. Je pa dobro če te pregleda specijalist...Samo ne predolgo čakat ker operacija ni prijetna. K ortopedu sem jaz šla samoplačniško (v Kranj, je pa res majster), ker se čisto predolgo čaka. Če te zanima kaj več pa lahko na PM lp <p/> Da se še jaz pridružim klubu ""hernia"" Po celodnevni turi me je zgrabilo v križu. Ni bilo čisto brez napovedi, že na začetku ture sem občutil rahel prepih v ledvenem delu. Po prvem daljšem postanku sem malo težje vstal vendar sem se odločil nadaljevat. Po cc 5 h kolesarjenja nisem čutil ne otrdelosti ne bolečine. Mislil sem da se je srečno končalo. Žal ni bilo tako. Ko sem se ohladil sem bil trd v križu in bolečine so se širile iz križa po celi desni nogi. Dva tedna sem preležal v bolečinah. CT preiskava je pokazala hernijo diska L5. Odločil sem se čim prej spravit v red zato sem zdaj na terapiji. Verjetno je med tablaši še kdo s podobnimi težavami. Zanima me če je kdo odpravil bolečine brez kirurškega posega. Seveda me najbolj zanima kako se obnese na kolesu. Uporablja kdo na kolesu kozmodisk active za preventivo pred težavami s hrbtenico ? <p/> Cisto laicno razmisljanje: mogoce bi ti lahko pomagal kaksen dober kiropraktik?Ce seveda poskodba ni prehuda, cudezev vseeno ne delajo. Marko <p/> Moji mami je zelo pomagalo ""raztezanje"" hrbtenice, če se temu tako reče. Kupila je neko posebno stojalo, na kateri je miza. Vležeš se na mizo, pripneš za noge in obrneš mizo ""na glavo"", tako da ležiš z glavo navzdol... 5-10 min 2x dnevno. Tole mizo je pa kupila od neke avstrijske firme... gre za medicinski pripomoček, torej je zadeva preizkušena. Posledica uporabe tega je ta, da se vretenca postopoma ""raztegnejo"" za kak milimeter in s tem sprostijo pritisk na živčevje. LP <p/> No, po 4h mesecih redne telovadbe težav ni več; pa še teža je šla dol <p/> Upam na podoben rezultat tako z bolečino kot s težo <p/> Raztegovalna miza, kot je napisal Yogo sigurno pomaga. Sicer pa kakšen začetni tečaj Joge (1-2) dela čudeže. Ampak to je odvisno od tvojega stanja. Prav tako lahko kiropraktik naredi več škode, če je stanje zelo slabo. Začni previdno. Sicer v to ne dvomim, ker si že okusil bolečino. <p/> to je to... cena je sicer primerna za ""medicinski pripomoček"" ampak je večna... hrbtenica ni <p/> ...nekaj dni nazaj sem na plezanje slišal zgodbo starejšega gospoda, katerega so zdravniki posedli na invalidski voziček čez kratek čas - hodil je že zelo težko, gibanje trupa je bilo zelo omejeno, itd. Gospod je bil občasni plezalec, kar so mu odsvetovali, kot vsak drug težji oz. ekstremen šport. Duša mu ni dala miru in je šel nekajkrat plezat. Hec je bil v tem, da je dan po plezanju bilo gibanje veliko boljše in bolečine manjše. Opazil je tudi, da mu tablete/inekcije in ostalo ""pomaga"" veliko manj kot plezanje - sedaj poskuša čimveč plezat, zato se je na stara leta vpisal tudi v alpinistični tečaj in združuje prijetno z zelo koristnim zase! Nekaj oz. veliko je v raztezanju hrbtenice. Tudi sam sem imel obilo problemov, zdravniki niso našli rešitve, bil sem tudi premlad, da bi mi svetovali operacijo, rešil me je kiropraktik (za kratek čas). Sedaj več športam, malo bolj gledam na prehrano in je veliko bolje. Zadnja dva meseca sem zaradi prehladov, grip in zastrupitev športal zelo malo, plaval sploh nisem, kolesaril tudi ne, le parkrat malo plezal... problemi se vračajo!! Raztezanje, joga, športi ki sproščajo hrbtenico po mojem mnenju pomagajo... pa še bolj ""zabavno"" je kot pa kakšna operacija! (vse napisano je moja izkušnja oz. izkušnja sogovornikov) <p/> Po mojem je tule poleg samega raztezanja hrbtenice velik faktor tudi to, da se ti s sportanjem jacajo misice, ki podpirajo hrbtenico. Marko <p/> Se strinjam! Tudi moje mnenje je takšno, ampak nekak pozabil omenit... <p/> Hvala za vse nasvete. Raztegovalno mizo mi je yogo predlagal že kakšen teden nazaj in zadeva bi znala pomagat. Težava je da živim v bloku in imam omejeno prostora. Že od kar mi je yogo predlagal razmišljam kaj bi vrgel ven iz stanovanja da si uredim prostor za mizo. Danes sem že četrti dan na terapijah in moram priznat da sem pridobil na gibčnosti in bolečin ne čutim več. <p/> problematiks napisal/-a:Res ne vem, kje je tu problem.Bos pa na obisk k njegovi mami hodil, ne? Marko <p/> Imel težave. 2x. Prvič sem se zmazal s enimi vajami iz aktivni.si, ko je minilo, pa so minile tudi vaje, pa me je spet vrezalo. Tokrat huje. Na netu sem našel ene druge vaje, ki so malo raztezne, malo za moč, ..., pa od začetka pesje bolijo, je pa hitro dobro. Sedaj jih delam občasno, pa včasih (ne med vajami) hrbtenico čutim, ni pa težav. Lahko kolesarim, hodim, smučam, boli pa me pri plavanju ali teku (bolj dobim neprijeten občutek, pa rajši neham) oz nošnji težjih stvari (recimo vez radenske v eni roki). Dvigovanje ni problem. Do poškodbe pride med 25 in 40 letom pri cca 90% populacije. Ovojnica je že trda, notri pa še je mehko. Zaradi slabih drobnih obhrbteničnih mišic se hrbtenica sesede, in na disku nastane ""bula"", ki pritisne živec. Te mišice se trenira samo s posebnimi vajami, zelo učinkovite so Keglove, pa po netu se marsikaj najde. Jaz sem te spravil v pdf, če kdo hoče mu ga dam na mail. Morda pa še komu pomaga, meni je. http://www.aktivni.si/zdravje/sedite-na ... ani-bombi/",Forum
943,"Teden otroka <p/> ponedeljek 4. oktober 2010 <p/> Teden, ki je pred nami, je teden otroka. Prav zato smo se na naši šoli odločili, da bo pouk potekal v nekoliko drugačni obliki. Kaj vse smo in bomo počeli, si lahko preberete v programu zgoraj. Danes je bil prvi dan tega tedna, ki smo ga preživeli na zanimiv način. Najprej smo sprejeli naše prvošolčke v šolsko skupnost, potem pa smo se odpravili v Mursko Soboto. Učenci 6. razreda so spoznali delo v Pokrajinski in študijski knjižnici Murska Sobota, učenci od 7. do 9. razreda pa jedro tega mesta. Nato smo si ogledali še filme v kinu in tako zaključili naš prvi dan tedna otroka.(Katja Kustec) <p/> Ta teden se nekaj naših učencev in učiteljev nahaja na Slovaškem, natančneje v Bratislavi. Kliknite na povezavo in si preberite, kaj počnejo tam. <p/> Športni dan - plavanje <p/> četrtek24. september 2010 <p/> V mesecu septembru, 20. in 24. 9. 2010, smo uspešno in varno opravili prvi športni dan v tem šolskem letu. Z učenci druge in tretje triade smo se odpravili v zdravilišče Radenci, kjer so učenci uživali v vodi in vodnih norčijah. Učenci so plavali, tekmovali in se zabavali. Izvedli smo tudi preverjanje plavanja za 6. razred v okviru programa >Naučimo se plavati <p/> Naravoslovni dan Maribor <p/> sreda22. september 2010 <p/> V sredo, 22. 9. 2010, smo se učenci od 6. do 8. razreda in spremljevalci odpravili na strokovno ekskurzijo v Maribor. V Mariboru smo si ogledali stari del mesta, mestni akvarij in terarij, drevesne vrste v mestnem parku in botanični vrt v Pivolah. Cilji naravoslovnega dne so bili spoznati botanični vrt in njegov pomen, opazovati ogrožene, redke ali že skoraj izumrle rastline, spoznati biodiverziteto Slovenije, prepoznavati rastline po tipičnih značilnostih, spoznati kulturne in zgodovinske znamenitosti srednjeveškega mesta, Maribor kot univerzitetno mesto, lego mesta in pa tudi spoznati življenje živali v umetnem okolju, opisati življenjske razmere pomembne za ribe, plazilce, žuželke ... Naravoslovni dan je trajal od pol 8 do 15.00. V njem smo povezali znanje različnih predmetov; vreme nam je bilo naklonjeno in dan je v celoti uspel. Razstavo o tem dnevu si lahko ogledate v pritličju šole. <p/> Obvestila <p/> Javni razpis za dobavo živil - druga faza <p/> Kandidate, ki jim je v prvi fazi postopka bila priznana sposobnost vabimo, da pripravijo ponudbe za drugo fazo postopka v skladu z navodili.",List of Summaries/Excerpts
