,text,labels
107,"VODNJAK V RIHTAROVCIH (RADENCI) <p/> Kljub rahlemu dežju smo slovesno odprli obnovljeni vaški vodnjak v središču Rihtarovcev v občini Radenci – 55. obnovljen vodnjak v okviru Heliosovega sklada za ohranjanje čistih slovenskih voda – Leta 1999 Helios in Ministrstvo za okolje in prostor začela z obnavljanjem krajevnih vodnjakov v raznih pojavnih oblikah vodnih virov – Rihtarovci so 49. kraj v Sloveniji, kjer je bil obnovljen vodni vir s finančno pomočjo Heliosa in strokovno podporo Ministrstva za okolje in prostor - Po blagoslovu župnika Janka Ivančiča, so najstarejši vaščanki Tereziji Mauko v dejanje otvoritve natočili prvi kozarec, s katerim je zbranim ponosno nazdravila. <p/> V Rihtarovcih v občini Radenci so včeraj opoldne s krajšim kulturnim programom učencev OŠ Radenci in ob prisotnosti številnih domačinov in gostov odprli popolnoma obnovljen vaški vodnjak. Občina Radenci se je letos spomladi prijavila na razpis za dodelitev finančnih sredstev, ki ga že deseto leto pripravljata domžalski Helios in Ministrstvo za okolje in prostor v okviru akcije ohranjanja čistih slovenskih voda. Vaški vodnjak v Rihtarovcih je prepričal izborno strokovno komisijo in obnova je kmalu lahko stekla. <p/> Vodnjak se nahaja na osrednjem vaškem prostoru, v manjšem parku ob kapelici s klopmi v bližini glavne cesti Radenci – Ljutomer. Od središča Radencev je oddaljen dva kilometra. Je značilen štajerski vodnjak, zgradili so ga pred več kot sto leti in ga takrat opremili z velikim lesenim kolesom in lesenim gredljem na katerega se je navijala nosilna vrv z menjajoče se dvigajočima lesenima vedroma. Obdan je s tradicionalno leseno konstrukcijo, streha je iz opečne kritine. Leži na do 8 metrov debeli plasti ilovice, ki podtalnico varuje pred onesnaženjem s površja in je globok 13 metrov. Notranjost vodnjaka je bila prvotno obzidana s peščenjakom, katerega so pri obnovi zamenjali betonski kanali premera 120 cm. Nekatere dele so posodobili, a v osnovi je ostal kopija propadajočega vodnjaka. Za lažjo točenje vode so dodali potopno črpalko s pipo, ter izvornim kamnitim koritom. Vaščani so ga uporabljali vse do izgradnje vaškega vodovoda Voda v vodnjaku je v fazi samoočiščevanja in ta trenutek še ni čisto primerna za pitje. <p/> Mimo vaškega vodnjaka gre tudi priljubljena sprehajalna pot gostov bližnjih term Radenci, zanimiv bo tudi za več tisoč vsakoletnih planinskih pohodnikov okviru »Maratona treh src«. Vodnjak je hkrati vključen tudi v idejno zasnovo lokalne vodne učne poti« K stűdenci«, ki so jo pripravili učenci OŠ Radenci in bili s strani Heliosovega sklada zanjo tudi denarno nagrajeni. Učenci, aktivni pri projektu si prizadevajo, da bi spomladi ta pot tudi resnično zaživela. Postal pa je tudi učna točka projekta vodni EKO sistem, ki ga pripravljajo učenci domače osnovne šole. <p/> Obnovitvena dela na vodnjaku so trajala od avgusta do oktobra in so jih opravila, tudi kot donacijo, domača podjetja in podjetniki in seveda prostovoljno aktivnih vaščanov. Pri delih so sodelovali Viktor Zamuda, Emil Šmid, brata Misja, Gradbeništvo Branko Weindorfer, Anton Kotnjek s.p., SGP Pomgrad, Tondach Slovenija d.o.o., Radenska d.d. in Mizarstvo Boštjan Nedog s.p.. Vrednost obnovitvenih del je ocenjena na 6.000 evrov, od tega je občina Radenci primaknila 4.000 evrov, ostalo pa Helios preko Heliosovega sklada. <p/> V sosednji občini Gornja Radgona so ob pomoči Heliosa leta 2003 obnovili Slatinski vrelec v Ivanjševcih, v občini Sv. Jurij ob Ščavnici pa leta 2005 Šolski vodnjak na Stari Gori.",News
122,"Smučarji v Zermattu in St. Moritzu <p/> 07.12.2008 <p/> Ljubljana - Naši mlajši smučarji so te dni nastopali na tekmah v Švicarskem Zermattu in St. Moritzu. Na včerajšnji državni tekmi mladincev v slalomu je dobro smučal Martin Lazar, ki je prišel na deveto mesto. Poleg njega sta nastopila še Matjaž Lužar, ki je odstopil v drugi vožnji, ter Rok Kejžar, ki je bil diskvalificiran. Na petkovi tekmi je Kejžar zasedel 30. mesto, Lužar in Lazar pa sta odstopila v prvem teku. <p/> V St. Moritzu so fantje včeraj nastopili na veleslalomski tekmi kategorije FIS. Klemen Kosi je bil 23. , Žiga Čož 30. , Jure Podbrežnik Lekič 36. , Albin Tahiri 45. , Jaka Jazbec pa 51. Jan Breznik ni uspel premagati prve proge, Tilen Debelak in Tomaž Sovič pa druge. Danes je na veleslalomu nastopila ista postava. Žiga Čož je prišel na 45. mesto, Jaka Jazbec na 49. , Albin Tahiri na 52. , Jan Breznik pa na 59. Za štiri tekmovalce je bila usodna druga vožnja. Odstopili so Debelak, Podbrežnik Lekič, Kosi in Sovič.",News
829,"Omarica podometna MOU 5 (8,9,10 vej) 900x640x110 <p/> Podometne omarice so namenjene uporabi pri razvodih ogrevanja. Tako za radiatorsko kot tudi talno ogrevanje, lahko pa se koristijo tudi pri razpeljavi vodovodnih in drugih napeljav. <p/> Barva: bela <p/> Ostali podatki: A024354 - naročanje možno v količini po 1.00 KOS. GIACOMINI MOU5 - 8,9,10 vej PODOMETNA OMARICA 900x640x110 Za več infomacij o izdelku si oglejte tudi priponke:",Information/Explanation
99,"Menu <p/> eTwinning webinarji <p/> Na Centru RS za mobilnost in evropske programe izobraževanja in usposabljanja CMEPIUS-u skrbimo za akcijo eTwinning s pomočjo katere lahko vzpostavite projekte partnerstev, si poiščete partnerje v tujini ali pa se udeležite kakšne spletnega tako mednarodnega kot nacionalnega dogodka. <p/> Do sredine meseca maja bomo organizirali še nekaj enournih webinarjev s pomočjo katerih vam bo delo s portalom www.etwinning.net olajšano. Na voljo vam bomo tudi za vprašanja.",Promotion
242,"Uspehi čebelarjev <p/> V soboto, 10. 5. 2014 se je v Velikih Laščah odvilo 37. državno srečanje in tekmovanje mladih čebelarjev. Udeležilo se ga je tudi devet članov čebelarskega krožka iz naše šole z mentorjem Vladimirjem Fajdigo. Več si lahko preberete na povezavi - Čebelarji iz Vilharjeve šole izvrstni. <p/> CŠOD Jurček <p/> Od 7. - 9. maja so bili učenci 1. c razreda, 1. Hr. ter štirje učenci iz 1. a in 1. b razreda na naravoslovnem taboru v CŠOD Jurček.",News
418,"Zdravljenje neplodnosti <p/> Terme Dobrna, partner ženski v vseh njenih življenjskih obdobjih, smo edino zdravilišče v Sloveniji, usmerjeno v balneološko zdravljenje ginekoloških bolnic z več kot 370-letno tradicijo. Pri tem zagovarjamo celostni pristop, ki vsebuje rehabilitacijo z naravnimi sredstvi in postopki fizikalne medicine, psihološko podporo, dietno prehrano, organiziramo različne delavnice in predavanja o zdravem načinu življenja. <p/> Z velikim uspehom zdravimo ženske, ki imajo težave pri zanositvi, ženske z motnjami menstrualnega ciklusa, s ponavljajočimi splavi, z vnetji jajčnikov, s težavami v menopavzi in ženske, ki želijo okrevati po ginekoloških operacijah in operacijah na dojkah.",Promotion
207,"Včasih, ko grem v Celje, jo vidim, kako je zamrznjena v tistem bronu. S kufrom. Jaz grem potem v McDonald's, Alma pa kar stoji tam in zdi se, ko da se je mesta navadila. In mesto se je (vsaj malo) navadilo nje. Tega, kar sem jo našel, je že dolgo. Oziroma je ona našla mene. Tako je rekla ena punca, prerokovalka, ko sem ji povedal zgodbo. Namreč Alma je umrla istega dne, ko sem se jaz rodil. Ne istega leta, ampak istega dne nekega drugega leta. Ona je umrla na Svetini, jaz sem se rodil v Svečini. Pokopali so jo premazano z belo barvo, ki nekje na Haitiju, ali kje že, pomeni reinkarnacijo. <p/> Jasno, bilo bi bedasto, če bi zdaj trdil, da sem jaz reinkarnacija Alme Karlin, ker sem najverjetneje reinkarnacija kakšne povsem običajne živali. Je pa bilo noro tisto leto, ko sem se z njo ukvarjal. Prvi sem jo našel in izkopal iz pozabe. Ljudje so jo sicer poznali, nekateri posamezniki, ampak v dokumentarnem filmu sem prvi združil vsa vedenja o njej. Potem so po njej planili »Oja«, so planili. Feministke, igralci, sociologi, literarni zgodovinarji … in jo odkrivali, da je bilo veselje. Ampak to se mi dogaja že vse življenje. Nekoga ali nekaj najdem, predstavim javnosti, potem pa si vsi drugi lastijo zasluge. Ker sem pač neambiciozen drekec pekec iz Svečine. <p/> Almo so potem predstavljali kot junakinjo teozofka, popotnica, kandidatka za Nobelovo nagrado, bla, bla, bla. Bila je ena zmedena gospa, ki je potovala okoli sveta in ves čas jamrala, zakaj potuje okoli sveta. Razen tega je slabo, oziroma povprečno pisala. In si je kakšno reč tudi izmislila. In je bila Nemka ter vsaj malo istospolno usmerjena … Za mene bo ostala Alma, spomin na dan, ko sem blodil po ruševinah njene bajte, tam pod škrbino celjskega gradu, in je bilo, kot bi bil do kolen pogreznjen v neko čudno, kaotično usodo.",Opinion/Argumentation
790,"Lacara Akrilni lak 250ml <p/> 7,30 € <p/> Univerzalni svetleči akrilni lak na vodni osnovi. Uporaben kot zaščita izdelkov, lahko pa ga uporabite tudi za mešanje z akrilnimi barvami (največ do 30 %). <p/> Zaradi svoje viskoznosti in prosojnosti je izjemno primeren tudi kot medij za servietno tehniko. <p/> Zaščitena površina je po uporabi voododporna. <p/> Čopič takoj po uporabi zaščitite z vodo.",Promotion
600,"Cena odtisa za Canon i990 <p/> Zdaj smo končno dobili rdečo kartušo in se lotili trajnostnega preizkusa. Našo preizkusno fotografijo smo z najboljšimi nastavitvami za svetleč papir tiskali v neskončno in sproti menjavali posamezne barvne kartuše, ko so se izpraznile. Najprej smo morali zamenjati svetlo modro, nato svetlo vijolično, nato pa po vrsti rumeno, vijolično, črno, svetlo modro in nazadnje rdečo. Izkaže se, da tiskalnik pri tiskanju naše fotografije (ki vsebuje kar nekaj rdeče) porabi le 3,8 % rdečega barvila. <p/> Preizkusni dokument, s katerim merimo ceno odtisa fotografije. <p/> Zanimivo je tudi, da je tiskalnik z barvilom malce bolj varčen kakor njegov predhodnik i965, oz. so barvne plasti, ki jih nalaga, tanjše. Zato je cena odtisa fotografije z i990 74 tolarjev, ista fotografija s tiskalnikom i965 pa stane 84 tolarjev. <p/> Primerjava porabe posameznih barvilnih kartuš za tiskanje naše preizkusne fotografije. <p/> Ob preizkusu smo tiskalniku zamerili, da so izdelane fotografije preveč rožnate. Zdaj smo preizkus ponovili z najnovejšo strojno programsko opremo in gonilniki (marca je bilo vse še v testni fazi) in ugotovili, da so rezultati precej boljši, čeprav še vedno nekoliko preveč rožnati. <p/> Če ob že zapisanem o tem tiskalniku povzamemo še zgornje, lahko ugotovimo, da je i990 trenutno najboljši in najhitrejši foto tiskalnik na trgu.",Opinion/Argumentation
379,"Drama, ki ste jo prebrali, je resnična. Gre za prepis pogovorov v Mission Control v Houstonu, ko so nadzoroval pristajanje space shuttlea Columbia. Columbia je zarad poškodovanega ščita razpadla v zraku na koščke, sedem astronavtov je za vedno ostalo med zvezdami. Kot je rekel G. W. Bush: “ The crew of Columbia may have not returned to Earth, but we know that they are safely home. ” <p/> “ Zakleni vrata ” je izraz, ki pomeni preprosto – nič ven, nič not. Kontrolna soba se izolira, vsi pregledajo svoje podatke in začnejo z analizo. Ko je Leroy Cain kot Flight Controller (Polet) to reku, mu je bilo jasno, da je šlo vse skup k hudiču.",Information/Explanation
411,"Kako škodljiva je ena cigareta? <p/> Zdravniki opozarjajo na nevarnosti ene same cigarete <p/> Vsakdo, ki pomisli, da mu ena občasna cigareta ne bo škodila, se pošteno moti. Zdravju škodljiva sta lahko tudi tako imenovano »družabno« KAJENJE in pasivno KAJENJE, torej KAJENJE, pri katerem vdihavamo cigaretni dim drugih kadilcev. Zadevi sta enako nevarni za ožilje, srce in pljuča kot redno KAJENJE več cigaret dnevno. <p/> Ljudje se pri kajenju ponavadi bojimo raka na pljučih, za razvoj katerega je ponavadi potrebnih več let, vendar cigaretni dim začne s svojimi več kot 7.000 kemikalijami naše telo zastrupljati takoj, ko naredimo prvi »dim«. Povzroči se namreč škoda v celici skoraj vsakega organa. »Prav tisti en dim je lahko vzrok za srčno kap,« pojasnjuje znana ameriška kirurginja Regina M. Benjamin, ki ljudem svetuje, naj se izogibajo kajenju, pa tudi pasivnemu kajenju. <p/> Najnovejše poročilo o vplivu cigaret in cigaretnega dima pravi, da je kakršnokoli vdihavanje cigaretnega dima zdravju škodljivo. Na nevarnosti pasivnega kajenja opozarja dr. Terry Pechacek s Centra za nadzor in preprečevanje BOLEZNI (Center for Disease Control and Prevention). Vdihnjeni cigaretni dim namreč takoj prodre v krvni obtok in spremeni njegovo kemijo tako, da kri postane bolj lepljiva in takoj nastane nevarnost tvorjenja strdkov, sploh če ima oseba že predhodno težave z žilami. Cigaretni dim vsebuje na tisoče kemikalij, med katerimi je za 43 njih znano, da so rakotvorne. V dimu je tudi nekaj toksinov, na primer nikotin, tar, ogljikov monoksid, formaldehid, amoniak, itd. Že v šestih sekundah po vdihu cigaretnega dima nikotin pripotuje do možganov. V majhnih količinah deluje kot stimulans, v večjih količinah pa že moti delovanje možganov, vpliva pa tudi na delovanje srca, žil in hormonov. <p/> Izdelovalci L &amp; M izdali sestavine cigaret <p/> Ameriško tobačno podjetje je izdalo dolgo čuvano skrivnost glede sestavin v cigaretah L &amp; M, ki so na voljo tudi na slovenskih prodajnih policah. Za takšno potezo se je podjetje Liggett Group odločilo po zaslugi prizadevanj države Massachusetts, da bi vsi proizvajalci na cigaretnih škatlicah obelodanili vse sestavine cigaret, čemur pa se večina tobačnih tovarn zaenkrat še upira. V Liggettu so prepričanja, da ima vsak potrošnik pravico vedeti, kaj sploh kupuje. Poleg tobaka in vode L &amp; M cigarete vsebujejo tudi visokofruktozni koruzni sirup, sladkor, naraven in umeten okus sladkega korena, mentol, umetno mlečno čokolado, izvleček baldrijanovega korena, izvleček melase in vanilije ter olje cedrovega lesu. Tu so še glicerol, propilen glikol, izovalerična kislina, heksanoična kislina in 3-metil-pentanojska kislina. Tobačna podjetja sicer pošiljajo seznam sestavin v cigaretah Ministrstvu za ZDRAVJE in socialno solidarnost (Department of Health and Human Services), vendar vladnim uradnikom po zakonu ni dovoljeno podajati informacij o tem. Zveni kot zarota? <p/> Druge nevarne sestavine v cigaretah <p/> Pri vsakomur, ki želi prenehati s kajenjem, bi brez dvoma odločitev pomagal prevesiti takšen seznam sestavin, ki so jih strokovnjaki že našli v cigaretah: <p/> Amoniak: sestavina, ki jo imajo tudi nekatera gospodinjska čistila <p/> Izvleček korenine angelike: povzroča raka pri živalih <p/> Arzenik: sestavina podganjega strupa <p/> Benzen: uporabljen za izdelavo barv in sintetične gume <p/> Ogljikov monoksid: strupen plin <p/> Kadmij: vsebujejo ga baterije <p/> Cianid: smrtonosen strup <p/> DDT: prepovedan insekticid <p/> Formaldehid: uporabljen za prezervacijo mrtvih primerkov živali <p/> Naftalin: sestavina v kroglicah proti moljem <p/> Metil izocianat: strupen plin, zaradi katerega je leta 1984 umrlo osem tisoč prebivalcev mesta Bhopal v Indiji.",Opinion/Argumentation
881,"Nekdanji predsednik Donald Trump nagovori konferenco konservativnih političnih akcij, ki je potekala v Hyatt Regency 28. februarja 2021 v Orlandu na Floridi. (Joe Raedle / Getty Images) <p/> Njegovi komentarji so bili objavljeni v petek o novi spletni platformi, ki jo je vzpostavil za komunikacijo s svojimi sledilci. Med miniranjem obeh držav je predsedniške volitve leta 2020 označil tudi za ""lažne"". <p/> V pisanju ""Z mize Donalda J. Trumpa"" je dejal: ""Ob 6:31 zjutraj, 4. novembra, je v državo Michigan prišlo 149.772 glasov. Biden je prejel 96% teh glasov in država je čudež šel do njega. Ali je senat države Michigan že začel s pregledom goljufivih predsedniških volitev leta 2020 ali se bodo kmalu začeli? Če ne, bi jim zmanjkalo funkcije. Prav tako ob 3.42 zjutraj, v zvezno državo Wisconsin je prišlo smetišče 143.379 glasov, prav tako čudežno, podarjeno Bidenu. Od kod ti ""glasovi""? Oba sta se dogajala na volitvah v državi in to je povrh druge korupcije, ne da bi celo vključili dejstvo da nobena država ni dobila zakonodajne odobritve, kar zahteva ameriška ustava. "" <p/> Trumpove pripombe so prišle, ko je ministrstvo za pravosodje izrazilo zaskrbljenost zaradi varnosti glasovnic in morebitnega ustrahovanja volivcev, ki izhaja iz zasebnega ponovnega štetja republikanskega senata v Arizoni, če bodo predsedniške volitve leta 2020 prišle v okrožju Maricopa. <p/> Associated Press je poročal, da je v pismu predsednici senata GOP Karen Fann vodja oddelka za državljanske pravice ministrstva za pravosodje dejala, da bi senat, ki je od 2,1 milijona glasovnic iz najbolj obljudenega okrožja države do izvajalca, lahko kršil zvezni zakon, ki zahteva glasovnice. da ostanejo pod nadzorom volilnih uradnikov 22 mesecev. <p/> In glavna namestnica pomočnice generalnega državnega tožilca Pamela Karlan je dejala, da bi načrti senatnega izvajalca za neposreden stik z volivci lahko pomenili nezakonito ustrahovanje volivcev. <p/> Pismo ministrstva za pravosodje je prišlo šest dni po tem, ko so skupine za volilne pravice pozvale zvezne uradnike, naj posredujejo ali pošljejo opazovalce v veteranski spominski kolizej v Phoenixu na državnem sejmišču, kjer se štejejo glasovnice. <p/> Trump je svojo novo spletno platformo uporabil po tem, ko mu je po napadu na stavbo Capitol 6. januarja prepovedal dostop do Twitterja, Facebooka in drugih družbenih omrežij. <p/> Twitter je dejal, da je Trump dokončno prepovedan tvitanja, potem ko je platforma dejala, da se njegov tvit po akciji zdi, da podpira tiste, ki so se tisti dan lotili nasilja. <p/> Trumpova nova stran trenutno ne dovoljuje, da ljudje komentirajo njegove objave.",News
